global_index,field_number_PR,longitud_IG,latitude_IG,day_init_TI,day_end_TI,samp_rate_RE,habitat,pasture,savanna,forest,cover,Filename,name_FI,rain_FI
27393,RZUC10,-73.4041044,3.5234838,4,12,192000,bosque,0.9111614324919056,0.0888385675080943,0.0,pasture,20220904_104500.WAV,20220904_104500,NO
27394,RZUC10,-73.4041044,3.5234838,4,12,192000,bosque,0.9111614324919056,0.0888385675080943,0.0,pasture,20220904_110000.WAV,20220904_110000,NO
27395,RZUC10,-73.4041044,3.5234838,4,12,192000,bosque,0.9111614324919056,0.0888385675080943,0.0,pasture,20220904_111500.WAV,20220904_111500,NO
27396,RZUC10,-73.4041044,3.5234838,4,12,192000,bosque,0.9111614324919056,0.0888385675080943,0.0,pasture,20220904_113000.WAV,20220904_113000,NO
27397,RZUC10,-73.4041044,3.5234838,4,12,192000,bosque,0.9111614324919056,0.0888385675080943,0.0,pasture,20220904_114500.WAV,20220904_114500,NO
27398,RZUC10,-73.4041044,3.5234838,4,12,192000,bosque,0.9111614324919056,0.0888385675080943,0.0,pasture,20220904_120000.WAV,20220904_120000,NO
27399,RZUC10,-73.4041044,3.5234838,4,12,192000,bosque,0.9111614324919056,0.0888385675080943,0.0,pasture,20220904_121500.WAV,20220904_121500,NO
27400,RZUC10,-73.4041044,3.5234838,4,12,192000,bosque,0.9111614324919056,0.0888385675080943,0.0,pasture,20220904_123000.WAV,20220904_123000,NO
27401,RZUC10,-73.4041044,3.5234838,4,12,192000,bosque,0.9111614324919056,0.0888385675080943,0.0,pasture,20220904_124500.WAV,20220904_124500,NO
27402,RZUC10,-73.4041044,3.5234838,4,12,192000,bosque,0.9111614324919056,0.0888385675080943,0.0,pasture,20220904_130000.WAV,20220904_130000,NO
27403,RZUC10,-73.4041044,3.5234838,4,12,192000,bosque,0.9111614324919056,0.0888385675080943,0.0,pasture,20220904_131500.WAV,20220904_131500,NO
