global_index,field_number_PR,longitud_IG,latitude_IG,day_init_TI,day_end_TI,samp_rate_RE,habitat,pasture,savanna,forest,cover,Filename,name_FI,rain_FI
48397,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220907_034500.WAV,20220907_034500,NO
48398,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_080000.WAV,20220904_080000,NO
48399,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_081500.WAV,20220904_081500,NO
48400,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_083000.WAV,20220904_083000,NO
48401,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_084500.WAV,20220904_084500,NO
48402,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_090000.WAV,20220904_090000,NO
48403,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_091500.WAV,20220904_091500,NO
48404,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_093000.WAV,20220904_093000,YES
48405,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_094500.WAV,20220904_094500,NO
48406,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_100000.WAV,20220904_100000,NO
48407,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_101500.WAV,20220904_101500,NO
48408,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_103000.WAV,20220904_103000,NO
48409,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_104500.WAV,20220904_104500,NO
48410,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_110000.WAV,20220904_110000,NO
48411,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_111500.WAV,20220904_111500,NO
48412,RZUE13,-73.3969633,3.5123433,4,12,192000,sabana,0.1589222153347775,0.3778927384806215,0.463185046184601,forest,20220904_113000.WAV,20220904_113000,NO
