global_index,field_number_PR,longitud_IG,latitude_IG,day_init_TI,day_end_TI,samp_rate_RE,habitat,pasture,savanna,forest,cover,Filename,name_FI,rain_FI
71503,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220907_120000.WAV,20220907_120000,NO
71504,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_161500.WAV,20220904_161500,NO
71505,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_163000.WAV,20220904_163000,NO
71506,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_164500.WAV,20220904_164500,NO
71507,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_170000.WAV,20220904_170000,NO
71508,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_171500.WAV,20220904_171500,NO
71509,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_173000.WAV,20220904_173000,NO
71510,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_174500.WAV,20220904_174500,NO
71511,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_180000.WAV,20220904_180000,NO
71512,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_181500.WAV,20220904_181500,NO
71513,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_183000.WAV,20220904_183000,NO
71514,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_184500.WAV,20220904_184500,NO
71515,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_190000.WAV,20220904_190000,NO
71516,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_191500.WAV,20220904_191500,NO
71517,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_193000.WAV,20220904_193000,NO
71518,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_194500.WAV,20220904_194500,NO
71519,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_200000.WAV,20220904_200000,NO
71520,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_203000.WAV,20220904_203000,NO
71521,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_204500.WAV,20220904_204500,NO
71522,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_210000.WAV,20220904_210000,NO
71523,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_211500.WAV,20220904_211500,NO
71524,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_213000.WAV,20220904_213000,NO
71525,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_214500.WAV,20220904_214500,NO
71526,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_220000.WAV,20220904_220000,NO
71527,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_221500.WAV,20220904_221500,NO
71528,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_223000.WAV,20220904_223000,NO
71529,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_224500.WAV,20220904_224500,NO
71530,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_230000.WAV,20220904_230000,NO
71531,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_231500.WAV,20220904_231500,NO
71532,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_233000.WAV,20220904_233000,NO
71533,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220904_234500.WAV,20220904_234500,YES
71534,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220905_000000.WAV,20220905_000000,NO
71535,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220905_001500.WAV,20220905_001500,NO
71536,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220905_004500.WAV,20220905_004500,NO
71537,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220905_010000.WAV,20220905_010000,NO
71538,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220905_011500.WAV,20220905_011500,NO
71539,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220905_013000.WAV,20220905_013000,NO
71540,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220905_014500.WAV,20220905_014500,NO
71541,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220905_020000.WAV,20220905_020000,NO
71542,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220905_021500.WAV,20220905_021500,NO
71543,RZUH06,-73.3863511,3.537977,4,13,192000,parche,0.0,0.7599982514870091,0.2400017485129909,savanna,20220905_023000.WAV,20220905_023000,NO
