global_index,field_number_PR,longitud_IG,latitude_IG,day_init_TI,day_end_TI,samp_rate_RE,habitat,pasture,savanna,forest,cover,Filename,name_FI,rain_FI
6807,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220908_041500.WAV,20220908_041500,NO
6808,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_083000.WAV,20220905_083000,NO
6809,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_084500.WAV,20220905_084500,NO
6810,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_090000.WAV,20220905_090000,NO
6811,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_091500.WAV,20220905_091500,NO
6812,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_093000.WAV,20220905_093000,NO
6813,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_094500.WAV,20220905_094500,NO
6814,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_100000.WAV,20220905_100000,NO
6815,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_101500.WAV,20220905_101500,NO
6816,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_103000.WAV,20220905_103000,NO
6817,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_104500.WAV,20220905_104500,NO
6818,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_110000.WAV,20220905_110000,NO
6819,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_111500.WAV,20220905_111500,NO
6820,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_113000.WAV,20220905_113000,NO
6821,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_114500.WAV,20220905_114500,NO
6822,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_120000.WAV,20220905_120000,NO
6823,RZUA07,-73.4113688,3.53451,5,13,192000,sabana,0.0,0.0,1.0,forest,20220905_121500.WAV,20220905_121500,NO
