global_index,field_number_PR,longitud_IG,latitude_IG,day_init_TI,day_end_TI,samp_rate_RE,habitat,pasture,savanna,forest,cover,Filename,name_FI,rain_FI
10710,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_174500.WAV,20220908_174500,YES
10711,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_134500.WAV,20220908_134500,NO
10712,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_140000.WAV,20220908_140000,NO
10713,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_141500.WAV,20220908_141500,NO
10714,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_143000.WAV,20220908_143000,NO
10715,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_144500.WAV,20220908_144500,NO
10716,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_150000.WAV,20220908_150000,NO
10717,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_151500.WAV,20220908_151500,NO
10718,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_153000.WAV,20220908_153000,NO
10719,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_154500.WAV,20220908_154500,NO
10720,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_160000.WAV,20220908_160000,YES
10721,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_161500.WAV,20220908_161500,NO
10722,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_163000.WAV,20220908_163000,YES
10723,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_164500.WAV,20220908_164500,YES
10724,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_170000.WAV,20220908_170000,YES
10725,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_171500.WAV,20220908_171500,YES
10726,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_173000.WAV,20220908_173000,YES
10727,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_180000.WAV,20220908_180000,YES
10728,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_181500.WAV,20220908_181500,YES
10729,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_183000.WAV,20220908_183000,NO
10730,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_184500.WAV,20220908_184500,NO
10731,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_190000.WAV,20220908_190000,YES
10732,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_191500.WAV,20220908_191500,NO
10733,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_193000.WAV,20220908_193000,NO
10734,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_194500.WAV,20220908_194500,NO
10735,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_200000.WAV,20220908_200000,NO
10736,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_201500.WAV,20220908_201500,NO
10737,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_203000.WAV,20220908_203000,NO
10738,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_204500.WAV,20220908_204500,NO
10739,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_210000.WAV,20220908_210000,NO
10740,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_211500.WAV,20220908_211500,NO
10741,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_213000.WAV,20220908_213000,NO
10742,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_214500.WAV,20220908_214500,NO
10743,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_220000.WAV,20220908_220000,NO
10744,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_221500.WAV,20220908_221500,NO
10745,RZUB02,-73.407822,3.5519733,8,14,192000,bosque,1.0,0.0,0.0,pasture,20220908_223000.WAV,20220908_223000,NO
