global_index,field_number_PR,longitud_IG,latitude_IG,day_init_TI,day_end_TI,samp_rate_RE,habitat,pasture,savanna,forest,cover,Filename,name_FI,rain_FI
38684,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220907_033000.WAV,20220907_033000,NO
38685,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_074500.WAV,20220904_074500,YES
38686,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_080000.WAV,20220904_080000,NO
38687,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_081500.WAV,20220904_081500,NO
38688,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_083000.WAV,20220904_083000,NO
38689,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_084500.WAV,20220904_084500,NO
38690,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_090000.WAV,20220904_090000,NO
38691,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_091500.WAV,20220904_091500,NO
38692,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_093000.WAV,20220904_093000,NO
38693,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_094500.WAV,20220904_094500,NO
38694,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_100000.WAV,20220904_100000,NO
38695,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_101500.WAV,20220904_101500,NO
38696,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_103000.WAV,20220904_103000,NO
38697,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_104500.WAV,20220904_104500,NO
38698,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_110000.WAV,20220904_110000,NO
38699,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_111500.WAV,20220904_111500,NO
38700,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_113000.WAV,20220904_113000,NO
38701,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_120000.WAV,20220904_120000,NO
38702,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_121500.WAV,20220904_121500,NO
38703,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_123000.WAV,20220904_123000,NO
38704,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_124500.WAV,20220904_124500,NO
38705,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_130000.WAV,20220904_130000,NO
38706,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_131500.WAV,20220904_131500,NO
38707,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_133000.WAV,20220904_133000,NO
38708,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_134500.WAV,20220904_134500,NO
38709,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_140000.WAV,20220904_140000,NO
38710,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_141500.WAV,20220904_141500,NO
38711,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_143000.WAV,20220904_143000,NO
38712,RZUD13,-73.4008033,3.5125133,4,12,192000,parche,0.6558016023821335,0.0,0.3441983976178665,pasture,20220904_144500.WAV,20220904_144500,NO
