global_index,field_number_PR,longitud_IG,latitude_IG,day_init_TI,day_end_TI,samp_rate_RE,habitat,pasture,savanna,forest,cover,Filename,name_FI,rain_FI
14136,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_081500.WAV,20220905_081500,NO
14137,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_083000.WAV,20220905_083000,NO
14138,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_084500.WAV,20220905_084500,NO
14139,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_090000.WAV,20220905_090000,NO
14140,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_091500.WAV,20220905_091500,NO
14141,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_093000.WAV,20220905_093000,NO
14142,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_094500.WAV,20220905_094500,NO
14143,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_100000.WAV,20220905_100000,NO
14144,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_101500.WAV,20220905_101500,NO
14145,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_103000.WAV,20220905_103000,NO
14146,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_104500.WAV,20220905_104500,NO
14147,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_110000.WAV,20220905_110000,NO
14148,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_111500.WAV,20220905_111500,NO
14149,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_113000.WAV,20220905_113000,NO
14150,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_114500.WAV,20220905_114500,NO
14151,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_120000.WAV,20220905_120000,NO
14152,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_121500.WAV,20220905_121500,NO
14153,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_123000.WAV,20220905_123000,NO
14154,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_124500.WAV,20220905_124500,NO
14155,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_130000.WAV,20220905_130000,NO
14156,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_131500.WAV,20220905_131500,NO
14157,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_133000.WAV,20220905_133000,NO
14158,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_134500.WAV,20220905_134500,NO
14159,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_140000.WAV,20220905_140000,NO
14160,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_141500.WAV,20220905_141500,NO
14161,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_143000.WAV,20220905_143000,NO
14162,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_144500.WAV,20220905_144500,NO
14163,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_150000.WAV,20220905_150000,NO
14164,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_151500.WAV,20220905_151500,NO
14165,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_153000.WAV,20220905_153000,NO
14166,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_160000.WAV,20220905_160000,NO
14167,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_161500.WAV,20220905_161500,NO
14168,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_163000.WAV,20220905_163000,NO
14169,RZUB07,-73.4079365,3.5339204,5,13,192000,potrero,0.0,0.0,1.0,forest,20220905_164500.WAV,20220905_164500,NO
